"종목명","종목코드","시장","주주/제출인","제출인성격","직전보유비율","이번보유비율","지분율증감","지분변동주식수","보고사유","지분변동금액","원문URL"
"인제니아테라퓨틱스","950260","KOSDAQ","한상열","대표이사 · 10%이상주주 · 등기임원","0","20.53","▲20.53%p","+10,149,093주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000091"
"인제니아테라퓨틱스","950260","KOSDAQ","아우름자산운용","10%이상주주","0","19.68","▲19.68%p","+9,731,629주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000147"
"인제니아테라퓨틱스","950260","KOSDAQ","인터베스트오픈이노베이션사모투자합자회사","오너·특수관계","0","12.16","▲12.16%p","+6,012,807주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000110"
"인제니아테라퓨틱스","950260","KOSDAQ","인터베스트오픈이노베이션사모투자","10%이상주주","0","12.16","▲12.16%p","+6,012,807주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000149"
"코퍼스코리아","322780","KOSDAQ","아티스트스튜디오","10%이상주주","0","30.79","▲30.79%p","+5,467,847주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000431"
"코퍼스코리아","322780","KOSDAQ","지담미디어","10%이상주주","0","29.67","▲29.67%p","+5,267,847주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000440"
"기도산업","282620","KOSDAQ","박장희","대표이사 · 10%이상주주 · 등기임원","0","57.69","▲57.69%p","+3,380,965주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000403"
"인제니아테라퓨틱스","950260","KOSDAQ","PARK Sungchul","부사장(CFO) · 등기임원","0","2.6","▲2.6%p","+1,285,879주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000096"
"인제니아테라퓨틱스","950260","KOSDAQ","유진삼","부사장(CDO) · 등기임원","0","2.05","▲2.05%p","+1,014,892주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000099"
"평화산업","090080","KOSPI","평화홀딩스","사실상지배주주","52.57","54.27","▲1.7%p","+929,727주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000214"
"ES큐브","050120","KOSDAQ","와이엔케이인베스트먼트","사실상지배주주","12.52","14.27","▲1.75%p","+237,760주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000425"
"인제니아테라퓨틱스","950260","KOSDAQ","Stephen Peter Berasi","부사장 · 비등기임원","0","0.33","▲0.33%p","+164,389주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000102"
"유니온머티리얼","047400","KOSPI","유니온","10%이상주주","40.27","40.63","▲0.36%p","+150,412주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000078"
"삼진제약","005500","KOSPI","최지현","대표이사 사장 · 등기임원","2.54","3.54","▲1%p","+133,200주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000411"
"ES큐브","050120","KOSDAQ","비케이자산관리대부","사실상지배주주","4.42","5.36","▲0.94%p","+127,754주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000363"
"대동","000490","KOSPI","김준식","공동대표이사 · 사실상지배주주 · 등기임원","28.09","28.51","▲0.42%p","+120,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000234"
"삼진제약","005500","KOSPI","최지선","부사장 · 등기임원","0.86","1.4","▲0.54%p","+66,600주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000416"
"유안타증권","003470","KOSPI","유안타씨큐리티즈아시아파이낸셜서비시스프라이빗리미티드","10%이상주주","57.44","57.46","▲0.02%p","+52,500주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000407"
"슈프리마","236200","KOSDAQ","이성직","부사장 · 비등기임원","0","0.64","▲0.64%p","+44,783주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000358"
"에이텍모빌리티","224110","KOSDAQ","신종찬","이사 · 등기임원","1.57","2.36","▲0.79%p","+40,047주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000044"
"프로티나","468530","KOSDAQ","김나영","이사 · 비등기임원","0","0.36","▲0.36%p","+40,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000193"
"비큐AI","148780","KOSDAQ","임경환","대표이사 · 10%이상주주 · 등기임원","31.48","32.06","▲0.58%p","+36,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000085"
"우진비앤지","018620","KOSDAQ","강재구","대표이사 · 사실상지배주주 · 등기임원","18.64","19.14","▲0.5%p","+34,660주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260825000224"
"이노진","344860","KOSDAQ","정기철","공동대표이사 · 등기임원","0.83","1","▲0.17%p","+30,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260824000341"
