"종목명","종목코드","시장","주주/제출인","제출인성격","직전보유비율","이번보유비율","지분율증감","지분변동주식수","보고사유","지분변동금액","원문URL"
"에스제이그룹","306040","KOSDAQ","이주영","대표이사 · 사실상지배주주 · 등기임원","35.39","36","▲0.61%p","+57,100주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000188"
"한탑","002680","KOSDAQ","석정산업","10%이상주주","0","16.67","▲16.67%p","+1,292,671주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000222"
"나노실리칸첨단소재","286750","KOSDAQ","드림캐슬종합건설","10%이상주주","13.64","11.61","▼2.03%p","-1,859,364주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000258"
"코웨이","021240","KOSPI","넷마블","10%이상주주","27.35","27.5","▲0.15%p","+105,060주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000257"
"아즈텍WB","032080","KOSDAQ","유송코퍼레이션","사실상지배주주","1.39","1.47","▲0.08%p","+16,355주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000255"
"나노실리칸첨단소재","286750","KOSDAQ","조상래","사내이사 · 등기임원","0.18","0.12","▼0.06%p","-20,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000266"
"아이디스","143160","KOSDAQ","아이디스홀딩스","사실상지배주주","48.02","48.1","▲0.08%p","+8,711주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000264"
"아즈텍WB","032080","KOSDAQ","제원아이엔씨","사실상지배주주","1.36","1.44","▲0.08%p","+18,920주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000263"
"나노실리칸첨단소재","286750","KOSDAQ","김희연","이사 · 비등기임원","0.24","0.15","▼0.09%p","-25,450주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000295"
"신영증권","001720","KOSPI","박용훈","이사 · 비등기임원","0","0","0%p","+510주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000294"
"나노실리칸첨단소재","286750","KOSDAQ","차발동","사내이사 · 등기임원","0.06","0.05","▼0.01%p","-8,350주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000293"
"나노실리칸첨단소재","286750","KOSDAQ","홍동기","감사 · 등기임원","0.06","0.05","▼0.01%p","-8,300주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000290"
"신영증권","001720","KOSPI","박소연","이사 · 비등기임원","0","0","0%p","+590주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000288"
"나노실리칸첨단소재","286750","KOSDAQ","박성규","이사 · 등기임원","0.03","0.02","▼0.01%p","-3,474주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000314"
"나노실리칸첨단소재","286750","KOSDAQ","조성윤","이사 · 비등기임원","0.18","0.12","▼0.06%p","-18,502주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000309"
"KSS해운","044450","KOSPI","케이에스에스해운우리사주조합","10%이상주주","12.89","12.92","▲0.03%p","+7,575주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000331"
"나노실리칸첨단소재","286750","KOSDAQ","이창섭","사내이사 · 등기임원","0.03","0.03","0%p","-4,197주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000323"
"실리콘투","257720","KOSDAQ","길남영","상무이사 · 비등기임원","0.11","0.08","▼0.03%p","-20,772주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000316"
"더라미","032860","KOSDAQ","옴니시스템","10%이상주주","25.4","24.76","▼0.64%p","-8,000,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000338"
"제놀루션","225220","KOSDAQ","김기옥","대표이사 · 사실상지배주주 · 등기임원","17.92","18.07","▲0.15%p","+28,939주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000335"
"에스트래픽","234300","KOSDAQ","조기형","글로벌부문장 · 비등기임원","0.09","0.1","▲0.01%p","+4,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000334"
"더라미","032860","KOSDAQ","바이오스마트","10%이상주주","29.03","28.29","▼0.74%p","-9,142,857주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000362"
"밸로프","331520","KOSDAQ","신재명","대표이사 · 10%이상주주 · 등기임원","25.77","25.79","▲0.02%p","+2,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000377"
"덕신이피씨","090410","KOSDAQ","김명환","회 장 · 사실상지배주주 · 등기임원","26.6","23.12","▼3.48%p","-8,523,288주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000376"
"아진전자부품","009320","KOSPI","서준교","사외이사 · 등기임원","0","0.08","▲0.08%p","+40,900주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000400"
"유안타증권","003470","KOSPI","유안타씨큐리티즈아시아파이낸셜서비시스프라이빗리미티드","10%이상주주","57.49","57.51","▲0.02%p","+52,500주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000395"
"대신정보통신","020180","KOSDAQ","윤영민","전무이사 · 비등기임원","0.11","0.13","▲0.02%p","+1,008주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000394"
"누보","332290","KOSDAQ","김신덕","본부장 · 비등기임원","0.04","0.04","0%p","-12,839주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000393"
"HLB이노베이션","024850","KOSDAQ","진양곤","사내이사 · 등기임원","0.73","0.8","▲0.07%p","+20,400주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000416"
"고영","098460","KOSDAQ","고경철","이사 · 비등기임원","0","0.22","▲0.22%p","+147,749주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000415"
"로보티즈","108490","KOSDAQ","김병수","대표이사 · 10%이상주주 · 등기임원","23.72","21.19","▼2.53%p","-366,525주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000413"
"고영","098460","KOSDAQ","신기섭","이사 · 비등기임원","0","0.05","▲0.05%p","+32,448주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000428"
"미래에셋벤처투자","100790","KOSDAQ","미래에셋증권","10%이상주주","56","56","0%p","0주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260908000426"
