"종목명","종목코드","시장","주주/제출인","제출인성격","직전보유비율","이번보유비율","지분율증감","지분변동주식수","보고사유","지분변동금액","원문URL"
"에이텍","045660","KOSDAQ","신종수","이사 · 등기임원","1.47","2.06","▲0.59%p","+48,619주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000363"
"에스앤더블류","103230","KOSDAQ","정우진","대표이사 · 10%이상주주 · 등기임원","0.01","11.29","▲11.28%p","+811,899주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260902000002"
"에스앤더블류","103230","KOSDAQ","정화섭","10%이상주주","22.55","0","▼22.55%p","-1,623,798주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260902000001"
"에스앤더블류","103230","KOSDAQ","정재우","상무이사 · 10%이상주주 · 비등기임원","0","11.28","▲11.28%p","+811,899주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260902000003"
"우리금융지주","316140","KOSPI","임종룡","대표이사 · 등기임원","0","0","0%p","+5,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260902000008"
"지아이텍","382480","KOSDAQ","장승재","이사 · 비등기임원","0","0","0%p","+1,285주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260902000005"
"우리금융지주","316140","KOSPI","이정수","사장 · 비등기임원","0","0","0%p","+1,500주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260902000021"
"우리금융지주","316140","KOSPI","박제성","상무 · 비등기임원","0","0","0%p","+891주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260902000029"
"피엔티","137400","KOSDAQ","김준섭","대표이사 · 10%이상주주 · 등기임원","14.45","14.47","▲0.02%p","+5,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260902000026"
"우리금융지주","316140","KOSPI","곽성민","부사장 · 비등기임원","0","0","0%p","+1,111주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260902000025"
"한빛소프트","047080","KOSDAQ","원지훈","대표이사 · 등기임원","0.18","0.25","▲0.07%p","+17,098주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260902000024"
