"종목명","종목코드","시장","주주/제출인","제출인성격","직전보유비율","이번보유비율","지분율증감","지분변동주식수","보고사유","지분변동금액","원문URL"
"유아이디","069330","KOSDAQ","박종수","오너·특수관계","40.33","46.96","▲6.63%p","+1,124,024주","특별관계자의 장내 매수","+13억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260826000538"
"인성정보","033230","KOSDAQ","에스넷","오너·특수관계","21.73","23.58","▲1.85%p","+933,951주","최대주주 장내매수에 따른 변동보고","+11억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260826000809"
"웰킵스하이텍","043590","KOSDAQ","웰킵스홀딩스","오너·특수관계","64.21","67.15","▲2.94%p","+399,186주","특별관계자 장내매수로 인한 주수 및 비율 변동","+6억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260826000778"
"웰크론한텍","076080","KOSDAQ","웰크론","오너·특수관계","36.91","38.61","▲1.7%p","+385,714주","보고자 및 특별관계자 주식 추가 취득","+4억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260826000781"
"이엠텍","091120","KOSDAQ","정승규","오너·특수관계","14.72","15.08","▲0.36%p","+61,041주","최대주주 장내매수에 따른 보유주식 수량 변동 - 특별관계자 추가 및 장내매수","+3억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260826000702"
"파워로직스","047310","KOSDAQ","탑엔지니어링","오너·특수관계","33.89","34.04","▲0.15%p","+55,000주","특별관계자의 주식 장내매수","+2억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260826000169"
"아바코","083930","KOSDAQ","위재곤","오너·특수관계","29.08","0","▼29.08%p","-4,481,652주","대표보고자 변경에 따른 변동보고(증여) 특별관계자 지분 변동","+1억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260826000782"
"아진산업","013310","KOSDAQ","우신산업","오너·특수관계","31.27","31.37","▲0.1%p","+40,000주","특수관계자(서은지) 장내매수로 보유주식 추가취득","+1억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260826000351"
"아진전자부품","009320","KOSPI","우신산업","오너·특수관계","25.25","25.44","▲0.19%p","+94,657주","특수관계자(서은지) 장내매수로 보유주식 추가취득","+1억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260826000352"
"에코심플렉스","038870","KOSDAQ","송효순","오너·특수관계","38.24","0","▼38.24%p","-5,358,715주","주식증여 및 장내매수에 따른 보유주식수 변동, 대표보고자 변경에 따른 변동 ","+1억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260826000762"
"INVENI","015360","KOSPI","구자은","오너·특수관계","46.32","46.33","▲0.01%p","+2,525주","특별관계자 보유주식수 변동 보유주식 등에 관한 주요계약 변경","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260826000273"
"푸드웰","005670","KOSDAQ","성민겸","오너·특수관계","51.76","51.74","▼0.02%p","-2,000주","특별관계자의 보유주식 변동(증여/수증, 장내매도)","-0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260826000347"
"부국증권","001270","KOSPI","김중건","오너·특수관계","35.12","35.12","0%p","+190주","특별관계자의 유가증권시장에서의 주식 매매","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260826000819"
"아바코","083930","KOSDAQ","위지명","오너·특수관계","0","30.11","▲30.11%p","+4,419,058주","지분 증여/수증에 따른 최대주주 및 대표보고자 변경으로 인한신규 연명보고 (","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260826000808"
"콜마홀딩스","024720","KOSPI","윤상현","오너·특수관계","48.47","48.47","0%p","0주","보고자 및 특별관계자 주식담보계약 상환 및 체결 보고자 및 특별관계자 주식담","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260826000805"
"파두","440110","KOSDAQ","이지효","오너·특수관계","0","8.9","▲8.9%p","+4,461,680주","특별관계 해소에 따른 신규 보고","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260826000723"
"파두","440110","KOSDAQ","남이현","오너·특수관계","27.07","17.73","▼9.34%p","-4,673,768주","보유주식등의 수 및 특별관계자 변동 등","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260826000706"
"가온칩스","399720","KOSDAQ","정규동","오너·특수관계","44.71","44.71","0%p","0주","특수관계인의 주식담보대출계약 체결","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260826000655"
"리메드","302550","KOSDAQ","이근용","오너·특수관계","36.88","36.88","0%p","0주","보고자 및 특별관계자의 주식담보대출 변경","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260826000644"
"달바글로벌","483650","KOSPI","반성연","오너·특수관계","20.9","20.56","▼0.34%p","-41,730주","특별관계자의 주식 담보계약 변경(갱신)","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260826000317"
